time,voltage,current,soc,temperature,power,remaining_distance
410,14.4571074683777,0.722855373418886,84.9730260311929,25.021094730231,10.4503978176111,169.946052062386
410.312036369077,14.4591480727884,0.680489867311131,84.9608622880407,25.0211099970941,9.83930375348378,169.921724576081
410.624072738155,14.4609644403433,0.642815531304627,84.9493923043806,25.0211237639438,9.29573253989662,169.898784608761
411.007552262501,14.4629413321134,0.601864897742178,84.9361337083002,25.0211387954456,8.70473670590357,169.8722674166
411.391031786847,14.4646834748443,0.565817750034541,84.9236953086792,25.0211526805801,8.18437465869821,169.847390617358
411.95253636062,14.4668921637718,0.520199667324069,84.9067563157057,25.0211709397223,7.52567249080728,169.813512631411
412.667354990912,14.4692436268079,0.471777773143663,84.8870595391703,25.0211910101007,6.82626753732856,169.774119078341
413.382173621203,14.4712021492593,0.431606710961912,84.8691218708493,25.0212081530894,6.24586796330679,169.738243741699
414.096992251495,14.472860818442,0.397737090990636,84.8526543597229,25.0212230020418,5.75639356023948,169.705308719446
415,14.4746271654213,0.361865679135531,84.8336008267448,25.0212392823663,5.23787078944877,169.66720165349
415.567115124649,14.4730303456748,0.39546698573862,84.8216704153937,25.0212500519327,5.72360568530758,169.643340830787
416.134230249298,14.4710980949676,0.435946838342944,84.8085729888804,25.0212626351495,6.30862946185174,169.617145977761
416.498804258001,14.4696283826686,0.466653611751802,84.7994323037596,25.0212716892229,6.75230434547869,169.598864607519
416.953064355957,14.4674753978935,0.511548009206953,84.7870890269775,25.0212841883083,7.40080823804298,169.574178053955
417.603201486565,14.4635479511801,0.593232779574572,84.7671373877561,25.0213061652566,8.58025075358865,169.534274775512
418.040684002629,14.4601075187239,0.66465163630432,84.7518512088901,25.0213246548466,9.61093412345624,169.50370241778
418.478166518694,14.4557202382534,0.755615145192641,84.734591712083,25.0213478141878,10.922961146692,169.469183424166
418.793023598326,14.451735440263,0.838174241198059,84.7206523823123,25.0213684242847,12.1130723866376,169.441304764625
419.107880677957,14.4467710310416,0.940986377254006,84.7050917901867,25.0213938625939,13.594214735518,169.410183580373
419.346897806096,14.4421045167397,1.03761050329403,84.6919551639608,25.0214174764351,14.9852793362392,169.383910327922
419.585914934234,14.4363700317002,1.15634129499033,84.6773887179025,25.0214463466215,16.6933708174158,169.354777435805
419.779113403068,14.430678281599,1.27419428153382,84.6643449470183,25.0214747787458,18.3874877450677,169.328689894037
419.972311871903,14.4236956365228,1.41879597756952,84.6498926805004,25.0215095645752,20.4642813507857,169.299785361001
420,14.4225629135845,1.44225629135845,84.6476922032305,25.0215151234756,20.8010320996302,169.295384406461
420.027688128097,14.4231291824495,1.43043113017286,84.6454827771941,25.0215206926562,20.6312929770805,169.290965554388
420.218732510448,14.426797453902,1.35384099591994,84.6307072341767,25.021555205094,19.5315898329259,169.261414468353
420.409776892798,14.4300925148831,1.28503590659324,84.6167032728451,25.0215863857088,18.5431870170872,169.23340654569
420.600821275148,14.4330681059912,1.22288720241802,84.6033942555856,25.0216155176238,17.6500142784444,169.206788511171
420.897949945989,14.4371637153918,1.13733610592563,84.5839139774051,25.0216564725413,16.4199075606745,169.16782795481
421.263601333401,14.4414798286672,1.04718353689942,84.5617258485654,25.0217002615153,15.1228799250452,169.123451697131
421.629252720814,14.4451628627952,0.970274073213149,84.5412345659492,25.0217379006795,14.0157670091116,169.082469131898
421.994904108226,14.4483434390744,0.903885188275324,84.5221987622216,25.0217705811323,13.0596436296943,169.044397524443
422.360555495638,14.4511180761743,0.846002593328535,84.5044251818005,25.0217992648396,12.2256833689403,169.008850363601
422.726206883051,14.4535605797093,0.795084856957249,84.4877566844932,25.0218246861684,11.4918071460411,168.975513368986
423.205529948045,14.4563521010529,0.736947180024575,84.4673583986145,25.0218540685487,10.6535679143133,168.934716797229
423.787482775082,14.4592418289155,0.676851596541173,84.4445038376455,25.0218848927128,9.78676091667636,168.889007675291
424.369435602119,14.4617002022176,0.625824692351585,84.4234456112834,25.021911435581,9.05048907993365,168.846891222567
425,14.4639825941822,0.578559303767289,84.4023500093575,25.0219364241859,8.36827169939225,168.804700018715
425.630564397881,14.4625141351047,0.609233435380428,84.3815450145418,25.0219618052881,8.81104717076784,168.763090029084
426.532121145512,14.460113339616,0.659202776356282,84.3497792582742,25.0220035848094,9.53214685990136,168.699558516548
427.111693340418,14.4583469544254,0.695895141923012,84.3279632284184,25.0220332176644,10.061493405822,168.655926456837
427.851228827855,14.4557823434527,0.749097585770755,84.2982792450512,25.0220745155759,10.8287916539079,168.596558490102
429.074658044774,14.4505423895206,0.857562235046814,84.2436782848724,25.0221573872368,12.392239429196,168.487356569745
429.796623761081,14.4466665038263,0.937678348031323,84.2076754472751,25.0222169997903,13.5463263818673,168.41535089455
430,14.4454395023199,0.963029300154657,84.1969377035869,25.022235598229,13.9113814943455,168.393875407174
430.203376238919,14.4478079155031,0.91363728668243,84.1863357760276,25.0222528896664,13.2000560224292,168.372671552055
430.406752477839,14.4499459217508,0.869064631090228,84.1762646868289,25.0222686299255,12.5579369217601,168.352529373658
430.651955731514,14.452262792227,0.820786688857152,84.164754768999,25.0222856866864,11.8622249237255,168.329509537998
430.89715898519,14.4543365032144,0.777589194336908,84.1538679088002,25.0223015566243,11.239535876209,168.3077358176
431.271133034148,14.4571117510812,0.719815719974414,84.1383126149465,25.0223234081843,10.406456303855,168.276625229893
431.748115234557,14.4601086278183,0.657504554957085,84.1200638022963,25.0223475640159,9.50758728796479,168.240127604593
432.225097434966,14.4626323426564,0.60512137429698,84.1033346330177,25.0223682499225,8.75164795914018,168.206669266035
432.702079635375,14.4647879045591,0.560469642716304,84.0878911283491,25.0223861827885,8.10707450883533,168.175782256698
433.179061835784,14.4666514864401,0.521953749487458,84.0735495535883,25.0224019294593,7.5509229858757,168.147099107177
433.797166984177,14.468722417011,0.479274744907094,84.056358873391,25.0224198158617,6.93449324554451,168.112717746782
434.553522401886,14.4708459604898,0.435687244975339,84.0371356384453,25.0224386600981,6.30476300898833,168.074271276891
435,14.4719320732195,0.413483773520557,84.0266040874251,25.022448443995,5.98390908376797,168.05320817485
435.446477598114,14.4711602671042,0.429914331801496,84.0161441329718,25.0224583858661,6.22135919662448,168.032288265944
436.450795287939,14.4691642737523,0.472113838018852,83.9909796094254,25.0224843374567,6.83109267820645,167.981959218851
437.096428088541,14.467653069714,0.503911076887726,83.9734753400013,25.022502917386,7.2904106383976,167.946950680003
437.903308258838,14.4654445119392,0.550221264823058,83.9498487154626,25.022528526504,7.95919517558693,167.899697430925
